model	constr	group	gap	island	effect
model_1_2	eval_wh	20	-1	-1	0.5807291666666661
model_1_2	eval_wh	20	1	-1	-0.015625
model_1_2	eval_wh	21	-1	-1	-2.796875
model_1_2	eval_wh	21	1	-1	-2.828125
model_1_2	eval_wh	22	-1	-1	0.7395833333333339
model_1_2	eval_wh	22	1	-1	-1.041666666666666
model_1_2	eval_wh	23	-1	-1	1.5716145833333321
model_1_2	eval_wh	23	1	-1	-0.08333333333333393
model_1_2	eval_wh	24	-1	-1	-2.229166666666668
model_1_2	eval_wh	24	1	-1	-2.515625
model_1_2	eval_wh	25	-1	-1	-1.15625
model_1_2	eval_wh	25	1	-1	-3.036458333333334
model_1_2	eval_wh	26	-1	-1	-2.5
model_1_2	eval_wh	26	1	-1	-1.2812500000000018
model_1_2	eval_wh	27	-1	-1	-2.7916666666666643
model_1_2	eval_wh	27	1	-1	-1.953125
model_1_2	eval_wh	28	-1	-1	-0.7708333333333321
model_1_2	eval_wh	28	1	-1	-3.541666666666666
model_1_2	eval_wh	29	-1	-1	-0.3671875
model_1_2	eval_wh	29	1	-1	-0.8971354166666679
model_1_2	eval_wh	30	-1	-1	-2.3125
model_1_2	eval_wh	30	1	-1	-1.572916666666666
model_1_2	eval_wh	31	-1	-1	-1.075520833333334
model_1_2	eval_wh	31	1	-1	-3.614583333333334
model_1_2	eval_wh	32	-1	-1	0.4895833333333357
model_1_2	eval_wh	32	1	-1	-1.036458333333334
model_1_2	eval_wh	33	-1	-1	-0.28125
model_1_2	eval_wh	33	1	-1	0.18229166666666607
model_1_2	eval_wh	34	-1	-1	-4.28125
model_1_2	eval_wh	34	1	-1	-4.776041666666666
model_1_2	eval_wh	35	-1	-1	-1.635416666666666
model_1_2	eval_wh	35	1	-1	-0.5208333333333339
model_1_2	eval_wh	36	-1	-1	-1.0169270833333321
model_1_2	eval_wh	36	1	-1	-1.34375
model_1_2	eval_wh	37	-1	-1	-2.020833333333332
model_1_2	eval_wh	37	1	-1	-1.385416666666666
model_1_2	eval_wh	38	-1	-1	-0.7083333333333339
model_1_2	eval_wh	38	1	-1	-0.125
model_1_2	eval_wh	39	-1	-1	-0.15364583333333393
model_1_2	eval_wh	39	1	-1	-1.9869791666666679
model_1_2	eval_wh	40	-1	-1	-1.223958333333334
model_1_2	eval_wh	40	1	-1	-1.798665364583334
model_1_2	eval_wh	41	-1	-1	-0.6875
model_1_2	eval_wh	41	1	-1	-1.2734375
model_1_2	eval_wh	42	-1	-1	-0.36197916666666785
model_1_2	eval_wh	42	1	-1	-2.203125
model_1_2	eval_wh	43	-1	-1	0.13802083333333393
model_1_2	eval_wh	43	1	-1	-4.114583333333336
model_1_2	eval_wh	44	-1	-1	-0.167724609375
model_1_2	eval_wh	44	1	-1	-2.28125
model_1_2	eval_wh	45	-1	-1	-0.546875
model_1_2	eval_wh	45	1	-1	-0.9713541666666679
model_1_2	eval_wh	46	-1	-1	-0.33333333333333215
model_1_2	eval_wh	46	1	-1	-0.8541666666666661
model_1_2	eval_wh	47	-1	-1	-3.479166666666666
model_1_2	eval_wh	47	1	-1	-3.338541666666666
model_1_2	eval_wh	48	-1	-1	1.125
model_1_2	eval_wh	48	1	-1	-0.44791666666666785
model_1_2	eval_wh	49	-1	-1	1.7942708333333321
model_1_2	eval_wh	49	1	-1	-3.161458333333334
model_1_2	eval_wh	50	-1	1	-1.8697916666666679
model_1_2	eval_wh	50	1	1	-4.531249999999998
model_1_2	eval_wh	51	-1	1	0.2734375
model_1_2	eval_wh	51	1	1	-2.020833333333334
model_1_2	eval_wh	52	-1	1	-1.671875
model_1_2	eval_wh	52	1	1	-2.729166666666666
model_1_2	eval_wh	53	-1	1	2.21875
model_1_2	eval_wh	53	1	1	-1.5
model_1_2	eval_wh	54	-1	1	-0.057291666666666075
model_1_2	eval_wh	54	1	1	-0.19791666666666785
model_1_2	eval_wh	55	-1	1	0.3125
model_1_2	eval_wh	55	1	1	0.16666666666666607
model_1_2	eval_wh	56	-1	1	-0.6354166666666679
model_1_2	eval_wh	56	1	1	0.908203125
model_1_2	eval_wh	57	-1	1	1.375
model_1_2	eval_wh	57	1	1	-1.875
model_1_2	eval_wh	58	-1	1	0.14583333333333393
model_1_2	eval_wh	58	1	1	-0.48177083333333215
model_1_2	eval_wh	59	-1	1	-1.072916666666666
model_1_2	eval_wh	59	1	1	0.7708333333333339
model_1_2	eval_wh	60	-1	1	-2.489583333333332
model_1_2	eval_wh	60	1	1	-0.859375
model_1_2	eval_wh	61	-1	1	-1.166666666666666
model_1_2	eval_wh	61	1	1	-1.3997395833333357
model_1_2	eval_wh	62	-1	1	0.39322916666666785
model_1_2	eval_wh	62	1	1	-3.1002604166666643
model_1_2	eval_wh	63	-1	1	-2.348958333333334
model_1_2	eval_wh	63	1	1	-2.0416666666666643
model_1_2	eval_wh	64	-1	1	-1.2604166666666679
model_1_2	eval_wh	64	1	1	-0.5208333333333339
model_1_2	eval_wh	65	-1	1	0.7291666666666679
model_1_2	eval_wh	65	1	1	0.0833333333333357
model_1_2	eval_wh	66	-1	1	-0.5625
model_1_2	eval_wh	66	1	1	-0.7552083333333321
model_1_2	eval_wh	67	-1	1	-3.260416666666666
model_1_2	eval_wh	67	1	1	-2.880208333333334
model_1_2	eval_wh	68	-1	1	-1.510416666666666
model_1_2	eval_wh	68	1	1	-0.5520833333333321
model_1_2	eval_wh	69	-1	1	-2.455729166666666
model_1_2	eval_wh	69	1	1	-1.434895833333334
model_1_2	eval_wh	70	-1	1	0.9947916666666661
model_1_2	eval_wh	70	1	1	-1.479166666666666
model_1_2	eval_wh	71	-1	1	-0.42708333333333215
model_1_2	eval_wh	71	1	1	0.734375
model_1_2	eval_wh	72	-1	1	-0.7916666666666679
model_1_2	eval_wh	72	1	1	-2.84765625
model_1_2	eval_wh	73	-1	1	-4.583333333333334
model_1_2	eval_wh	73	1	1	-3.575520833333332
model_1_2	eval_wh	74	-1	1	-2.0
model_1_2	eval_wh	74	1	1	-6.614583333333332
model_1_2	eval_wh	75	-1	1	0.5729166666666661
model_1_2	eval_wh	75	1	1	0.5208333333333339
model_1_2	eval_wh	76	-1	1	-2.526041666666666
model_1_2	eval_wh	76	1	1	-1.5416666666666679
model_1_2	eval_wh	77	-1	1	-2.6875
model_1_2	eval_wh	77	1	1	-2.958333333333332
model_2_1	eval_cleft	0	-1	-1	9.0
model_2_1	eval_cleft	0	-1	1	-0.513671875
model_2_1	eval_cleft	0	1	-1	-3.125
model_2_1	eval_cleft	0	1	1	-1.4375
model_2_1	eval_cleft	1	-1	-1	9.0
model_2_1	eval_cleft	1	-1	1	-0.513671875
model_2_1	eval_cleft	1	1	-1	-4.75
model_2_1	eval_cleft	1	1	1	-0.875
model_2_1	eval_cleft	2	-1	-1	9.0
model_2_1	eval_cleft	2	-1	1	-0.513671875
model_2_1	eval_cleft	2	1	-1	-3.8125
model_2_1	eval_cleft	2	1	1	-0.9375
model_2_1	eval_cleft	3	-1	-1	10.6875
model_2_1	eval_cleft	3	-1	1	5.15625
model_2_1	eval_cleft	3	1	-1	-3.125
model_2_1	eval_cleft	3	1	1	-1.4375
model_2_1	eval_cleft	4	-1	-1	10.6875
model_2_1	eval_cleft	4	-1	1	5.15625
model_2_1	eval_cleft	4	1	-1	-4.75
model_2_1	eval_cleft	4	1	1	-0.875
model_2_1	eval_cleft	5	-1	-1	10.6875
model_2_1	eval_cleft	5	-1	1	5.15625
model_2_1	eval_cleft	5	1	-1	-3.8125
model_2_1	eval_cleft	5	1	1	-0.9375
model_2_1	eval_cleft	6	-1	-1	4.375
model_2_1	eval_cleft	6	-1	1	-0.21875
model_2_1	eval_cleft	6	1	-1	-3.125
model_2_1	eval_cleft	6	1	1	-1.4375
model_2_1	eval_cleft	7	-1	-1	4.375
model_2_1	eval_cleft	7	-1	1	-0.21875
model_2_1	eval_cleft	7	1	-1	-4.75
model_2_1	eval_cleft	7	1	1	-0.875
model_2_1	eval_cleft	8	-1	-1	4.375
model_2_1	eval_cleft	8	-1	1	-0.21875
model_2_1	eval_cleft	8	1	-1	-3.8125
model_2_1	eval_cleft	8	1	1	-0.9375
model_2_1	eval_cleft	9	-1	-1	6.09375
model_2_1	eval_cleft	9	-1	1	-2.5390625
model_2_1	eval_cleft	9	1	-1	-0.75
model_2_1	eval_cleft	9	1	1	-1.5
model_2_1	eval_cleft	10	-1	-1	6.09375
model_2_1	eval_cleft	10	-1	1	-2.5390625
model_2_1	eval_cleft	10	1	-1	-2.75
model_2_1	eval_cleft	10	1	1	2.4375
model_2_1	eval_cleft	11	-1	-1	6.09375
model_2_1	eval_cleft	11	-1	1	-2.5390625
model_2_1	eval_cleft	11	1	-1	-2.25
model_2_1	eval_cleft	11	1	1	0.0625
model_2_1	eval_cleft	12	-1	-1	10.34375
model_2_1	eval_cleft	12	-1	1	4.625
model_2_1	eval_cleft	12	1	-1	-0.75
model_2_1	eval_cleft	12	1	1	-1.5
model_2_1	eval_cleft	13	-1	-1	10.34375
model_2_1	eval_cleft	13	-1	1	4.625
model_2_1	eval_cleft	13	1	-1	-2.75
model_2_1	eval_cleft	13	1	1	2.4375
model_2_1	eval_cleft	14	-1	-1	10.34375
model_2_1	eval_cleft	14	-1	1	4.625
model_2_1	eval_cleft	14	1	-1	-2.25
model_2_1	eval_cleft	14	1	1	0.0625
model_2_1	eval_cleft	15	-1	-1	4.65625
model_2_1	eval_cleft	15	-1	1	-1.6875
model_2_1	eval_cleft	15	1	-1	-0.75
model_2_1	eval_cleft	15	1	1	-1.5
model_2_1	eval_cleft	16	-1	-1	4.65625
model_2_1	eval_cleft	16	-1	1	-1.6875
model_2_1	eval_cleft	16	1	-1	-2.75
model_2_1	eval_cleft	16	1	1	2.4375
model_2_1	eval_cleft	17	-1	-1	4.65625
model_2_1	eval_cleft	17	-1	1	-1.6875
model_2_1	eval_cleft	17	1	-1	-2.25
model_2_1	eval_cleft	17	1	1	0.0625
model_2_1	eval_cleft	18	-1	-1	7.8828125
model_2_1	eval_cleft	18	-1	1	-0.806640625
model_2_1	eval_cleft	18	1	-1	0.1875
model_2_1	eval_cleft	18	1	1	-1.375
model_2_1	eval_cleft	19	-1	-1	7.8828125
model_2_1	eval_cleft	19	-1	1	-0.806640625
model_2_1	eval_cleft	19	1	-1	-1.25
model_2_1	eval_cleft	19	1	1	-1.3125
model_2_1	eval_cleft	20	-1	-1	7.8828125
model_2_1	eval_cleft	20	-1	1	-0.806640625
model_2_1	eval_cleft	20	1	-1	-1.375
model_2_1	eval_cleft	20	1	1	-1.75
model_2_1	eval_cleft	21	-1	-1	12.34375
model_2_1	eval_cleft	21	-1	1	4.15625
model_2_1	eval_cleft	21	1	-1	0.1875
model_2_1	eval_cleft	21	1	1	-1.375
model_2_1	eval_cleft	22	-1	-1	12.34375
model_2_1	eval_cleft	22	-1	1	4.15625
model_2_1	eval_cleft	22	1	-1	-1.25
model_2_1	eval_cleft	22	1	1	-1.3125
model_2_1	eval_cleft	23	-1	-1	12.34375
model_2_1	eval_cleft	23	-1	1	4.15625
model_2_1	eval_cleft	23	1	-1	-1.375
model_2_1	eval_cleft	23	1	1	-1.75
model_2_1	eval_cleft	24	-1	-1	6.5
model_2_1	eval_cleft	24	-1	1	0.78125
model_2_1	eval_cleft	24	1	-1	0.1875
model_2_1	eval_cleft	24	1	1	-1.375
model_2_1	eval_cleft	25	-1	-1	6.5
model_2_1	eval_cleft	25	-1	1	0.78125
model_2_1	eval_cleft	25	1	-1	-1.25
model_2_1	eval_cleft	25	1	1	-1.3125
model_2_1	eval_cleft	26	-1	-1	6.5
model_2_1	eval_cleft	26	-1	1	0.78125
model_2_1	eval_cleft	26	1	-1	-1.375
model_2_1	eval_cleft	26	1	1	-1.75
model_2_1	eval_cleft	27	-1	-1	8.9921875
model_2_1	eval_cleft	27	-1	1	-1.76171875
model_2_1	eval_cleft	27	1	-1	-3.5
model_2_1	eval_cleft	27	1	1	-0.9375
model_2_1	eval_cleft	28	-1	-1	8.9921875
model_2_1	eval_cleft	28	-1	1	-1.76171875
model_2_1	eval_cleft	28	1	-1	-4.5625
model_2_1	eval_cleft	28	1	1	0.0625
model_2_1	eval_cleft	29	-1	-1	8.9921875
model_2_1	eval_cleft	29	-1	1	-1.76171875
model_2_1	eval_cleft	29	1	-1	-3.5625
model_2_1	eval_cleft	29	1	1	-0.0625
model_2_1	eval_cleft	30	-1	-1	11.125
model_2_1	eval_cleft	30	-1	1	4.21875
model_2_1	eval_cleft	30	1	-1	-3.5
model_2_1	eval_cleft	30	1	1	-0.9375
model_2_1	eval_cleft	31	-1	-1	11.125
model_2_1	eval_cleft	31	-1	1	4.21875
model_2_1	eval_cleft	31	1	-1	-4.5625
model_2_1	eval_cleft	31	1	1	0.0625
model_2_1	eval_cleft	32	-1	-1	11.125
model_2_1	eval_cleft	32	-1	1	4.21875
model_2_1	eval_cleft	32	1	-1	-3.5625
model_2_1	eval_cleft	32	1	1	-0.0625
model_2_1	eval_cleft	33	-1	-1	5.25
model_2_1	eval_cleft	33	-1	1	0.46875
model_2_1	eval_cleft	33	1	-1	-3.5
model_2_1	eval_cleft	33	1	1	-0.9375
model_2_1	eval_cleft	34	-1	-1	5.25
model_2_1	eval_cleft	34	-1	1	0.46875
model_2_1	eval_cleft	34	1	-1	-4.5625
model_2_1	eval_cleft	34	1	1	0.0625
model_2_1	eval_cleft	35	-1	-1	5.25
model_2_1	eval_cleft	35	-1	1	0.46875
model_2_1	eval_cleft	35	1	-1	-3.5625
model_2_1	eval_cleft	35	1	1	-0.0625
model_2_1	eval_cleft	36	-1	-1	5.8828125
model_2_1	eval_cleft	36	-1	1	-3.05859375
model_2_1	eval_cleft	36	1	-1	-0.4375
model_2_1	eval_cleft	36	1	1	-0.4375
model_2_1	eval_cleft	37	-1	-1	5.8828125
model_2_1	eval_cleft	37	-1	1	-3.05859375
model_2_1	eval_cleft	37	1	-1	-3.25
model_2_1	eval_cleft	37	1	1	1.8125
model_2_1	eval_cleft	38	-1	-1	5.8828125
model_2_1	eval_cleft	38	-1	1	-3.05859375
model_2_1	eval_cleft	38	1	-1	-2.0
model_2_1	eval_cleft	38	1	1	0.0625
model_2_1	eval_cleft	39	-1	-1	13.34375
model_2_1	eval_cleft	39	-1	1	6.625
model_2_1	eval_cleft	39	1	-1	-0.4375
model_2_1	eval_cleft	39	1	1	-0.4375
model_2_1	eval_cleft	40	-1	-1	13.34375
model_2_1	eval_cleft	40	-1	1	6.625
model_2_1	eval_cleft	40	1	-1	-3.25
model_2_1	eval_cleft	40	1	1	1.8125
model_2_1	eval_cleft	41	-1	-1	13.34375
model_2_1	eval_cleft	41	-1	1	6.625
model_2_1	eval_cleft	41	1	-1	-2.0
model_2_1	eval_cleft	41	1	1	0.0625
model_2_1	eval_cleft	42	-1	-1	5.8125
model_2_1	eval_cleft	42	-1	1	0.71875
model_2_1	eval_cleft	42	1	-1	-0.4375
model_2_1	eval_cleft	42	1	1	-0.4375
model_2_1	eval_cleft	43	-1	-1	5.8125
model_2_1	eval_cleft	43	-1	1	0.71875
model_2_1	eval_cleft	43	1	-1	-3.25
model_2_1	eval_cleft	43	1	1	1.8125
model_2_1	eval_cleft	44	-1	-1	5.8125
model_2_1	eval_cleft	44	-1	1	0.71875
model_2_1	eval_cleft	44	1	-1	-2.0
model_2_1	eval_cleft	44	1	1	0.0625
model_2_1	eval_cleft	45	-1	-1	7.953125
model_2_1	eval_cleft	45	-1	1	-1.32421875
model_2_1	eval_cleft	45	1	-1	-0.25
model_2_1	eval_cleft	45	1	1	-0.8125
model_2_1	eval_cleft	46	-1	-1	7.953125
model_2_1	eval_cleft	46	-1	1	-1.32421875
model_2_1	eval_cleft	46	1	-1	-2.375
model_2_1	eval_cleft	46	1	1	-0.8125
model_2_1	eval_cleft	47	-1	-1	7.953125
model_2_1	eval_cleft	47	-1	1	-1.32421875
model_2_1	eval_cleft	47	1	-1	-2.0625
model_2_1	eval_cleft	47	1	1	-0.875
model_2_1	eval_cleft	48	-1	-1	12.3125
model_2_1	eval_cleft	48	-1	1	4.125
model_2_1	eval_cleft	48	1	-1	-0.25
model_2_1	eval_cleft	48	1	1	-0.8125
model_2_1	eval_cleft	49	-1	-1	12.3125
model_2_1	eval_cleft	49	-1	1	4.125
model_2_1	eval_cleft	49	1	-1	-2.375
model_2_1	eval_cleft	49	1	1	-0.8125
model_2_1	eval_cleft	50	-1	-1	12.3125
model_2_1	eval_cleft	50	-1	1	4.125
model_2_1	eval_cleft	50	1	-1	-2.0625
model_2_1	eval_cleft	50	1	1	-0.875
model_2_1	eval_cleft	51	-1	-1	6.75
model_2_1	eval_cleft	51	-1	1	1.0
model_2_1	eval_cleft	51	1	-1	-0.25
model_2_1	eval_cleft	51	1	1	-0.8125
model_2_1	eval_cleft	52	-1	-1	6.75
model_2_1	eval_cleft	52	-1	1	1.0
model_2_1	eval_cleft	52	1	-1	-2.375
model_2_1	eval_cleft	52	1	1	-0.8125
model_2_1	eval_cleft	53	-1	-1	6.75
model_2_1	eval_cleft	53	-1	1	1.0
model_2_1	eval_cleft	53	1	-1	-2.0625
model_2_1	eval_cleft	53	1	1	-0.875
model_2_1	eval_cleft	54	-1	-1	9.078125
model_2_1	eval_cleft	54	-1	1	-0.30078125
model_2_1	eval_cleft	54	1	-1	-3.1875
model_2_1	eval_cleft	54	1	1	-1.25
model_2_1	eval_cleft	55	-1	-1	9.078125
model_2_1	eval_cleft	55	-1	1	-0.30078125
model_2_1	eval_cleft	55	1	-1	-4.8125
model_2_1	eval_cleft	55	1	1	-0.6875
model_2_1	eval_cleft	56	-1	-1	9.078125
model_2_1	eval_cleft	56	-1	1	-0.30078125
model_2_1	eval_cleft	56	1	-1	-4.125
model_2_1	eval_cleft	56	1	1	-0.9375
model_2_1	eval_cleft	57	-1	-1	10.25
model_2_1	eval_cleft	57	-1	1	5.15625
model_2_1	eval_cleft	57	1	-1	-3.1875
model_2_1	eval_cleft	57	1	1	-1.25
model_2_1	eval_cleft	58	-1	-1	10.25
model_2_1	eval_cleft	58	-1	1	5.15625
model_2_1	eval_cleft	58	1	-1	-4.8125
model_2_1	eval_cleft	58	1	1	-0.6875
model_2_1	eval_cleft	59	-1	-1	10.25
model_2_1	eval_cleft	59	-1	1	5.15625
model_2_1	eval_cleft	59	1	-1	-4.125
model_2_1	eval_cleft	59	1	1	-0.9375
model_2_1	eval_cleft	60	-1	-1	4.625
model_2_1	eval_cleft	60	-1	1	-0.34375
model_2_1	eval_cleft	60	1	-1	-3.1875
model_2_1	eval_cleft	60	1	1	-1.25
model_2_1	eval_cleft	61	-1	-1	4.625
model_2_1	eval_cleft	61	-1	1	-0.34375
model_2_1	eval_cleft	61	1	-1	-4.8125
model_2_1	eval_cleft	61	1	1	-0.6875
model_2_1	eval_cleft	62	-1	-1	4.625
model_2_1	eval_cleft	62	-1	1	-0.34375
model_2_1	eval_cleft	62	1	-1	-4.125
model_2_1	eval_cleft	62	1	1	-0.9375
model_2_1	eval_cleft	63	-1	-1	6.3359375
model_2_1	eval_cleft	63	-1	1	-1.859375
model_2_1	eval_cleft	63	1	-1	-0.5
model_2_1	eval_cleft	63	1	1	-1.375
model_2_1	eval_cleft	64	-1	-1	6.3359375
model_2_1	eval_cleft	64	-1	1	-1.859375
model_2_1	eval_cleft	64	1	-1	-2.25
model_2_1	eval_cleft	64	1	1	1.6875
model_2_1	eval_cleft	65	-1	-1	6.3359375
model_2_1	eval_cleft	65	-1	1	-1.859375
model_2_1	eval_cleft	65	1	-1	-2.0625
model_2_1	eval_cleft	65	1	1	-0.375
model_2_1	eval_cleft	66	-1	-1	8.375
model_2_1	eval_cleft	66	-1	1	3.78125
model_2_1	eval_cleft	66	1	-1	-0.5
model_2_1	eval_cleft	66	1	1	-1.375
model_2_1	eval_cleft	67	-1	-1	8.375
model_2_1	eval_cleft	67	-1	1	3.78125
model_2_1	eval_cleft	67	1	-1	-2.25
model_2_1	eval_cleft	67	1	1	1.6875
model_2_1	eval_cleft	68	-1	-1	8.375
model_2_1	eval_cleft	68	-1	1	3.78125
model_2_1	eval_cleft	68	1	-1	-2.0625
model_2_1	eval_cleft	68	1	1	-0.375
model_2_1	eval_cleft	69	-1	-1	4.40625
model_2_1	eval_cleft	69	-1	1	-1.375
model_2_1	eval_cleft	69	1	-1	-0.5
model_2_1	eval_cleft	69	1	1	-1.375
model_2_1	eval_cleft	70	-1	-1	4.40625
model_2_1	eval_cleft	70	-1	1	-1.375
model_2_1	eval_cleft	70	1	-1	-2.25
model_2_1	eval_cleft	70	1	1	1.6875
model_2_1	eval_cleft	71	-1	-1	4.40625
model_2_1	eval_cleft	71	-1	1	-1.375
model_2_1	eval_cleft	71	1	-1	-2.0625
model_2_1	eval_cleft	71	1	1	-0.375
model_2_1	eval_cleft	72	-1	-1	7.96875
model_2_1	eval_cleft	72	-1	1	-0.658203125
model_2_1	eval_cleft	72	1	-1	0.25
model_2_1	eval_cleft	72	1	1	-1.3125
model_2_1	eval_cleft	73	-1	-1	7.96875
model_2_1	eval_cleft	73	-1	1	-0.658203125
model_2_1	eval_cleft	73	1	-1	-1.1875
model_2_1	eval_cleft	73	1	1	-1.1875
model_2_1	eval_cleft	74	-1	-1	7.96875
model_2_1	eval_cleft	74	-1	1	-0.658203125
model_2_1	eval_cleft	74	1	-1	-1.375
model_2_1	eval_cleft	74	1	1	-1.8125
model_2_1	eval_cleft	75	-1	-1	11.5
model_2_1	eval_cleft	75	-1	1	4.09375
model_2_1	eval_cleft	75	1	-1	0.25
model_2_1	eval_cleft	75	1	1	-1.3125
model_2_1	eval_cleft	76	-1	-1	11.5
model_2_1	eval_cleft	76	-1	1	4.09375
model_2_1	eval_cleft	76	1	-1	-1.1875
model_2_1	eval_cleft	76	1	1	-1.1875
model_2_1	eval_cleft	77	-1	-1	11.5
model_2_1	eval_cleft	77	-1	1	4.09375
model_2_1	eval_cleft	77	1	-1	-1.375
model_2_1	eval_cleft	77	1	1	-1.8125
model_2_1	eval_cleft	78	-1	-1	6.40625
model_2_1	eval_cleft	78	-1	1	0.78125
model_2_1	eval_cleft	78	1	-1	0.25
model_2_1	eval_cleft	78	1	1	-1.3125
model_2_1	eval_cleft	79	-1	-1	6.40625
model_2_1	eval_cleft	79	-1	1	0.78125
model_2_1	eval_cleft	79	1	-1	-1.1875
model_2_1	eval_cleft	79	1	1	-1.1875
model_2_1	eval_cleft	80	-1	-1	6.40625
model_2_1	eval_cleft	80	-1	1	0.78125
model_2_1	eval_cleft	80	1	-1	-1.375
model_2_1	eval_cleft	80	1	1	-1.8125
model_2_1	eval_cleft	81	-1	-1	9.27734375
model_2_1	eval_cleft	81	-1	1	-1.84375
model_2_1	eval_cleft	81	1	-1	-3.4375
model_2_1	eval_cleft	81	1	1	-0.625
model_2_1	eval_cleft	82	-1	-1	9.27734375
model_2_1	eval_cleft	82	-1	1	-1.84375
model_2_1	eval_cleft	82	1	-1	-4.6875
model_2_1	eval_cleft	82	1	1	0.3125
model_2_1	eval_cleft	83	-1	-1	9.27734375
model_2_1	eval_cleft	83	-1	1	-1.84375
model_2_1	eval_cleft	83	1	-1	-3.75
model_2_1	eval_cleft	83	1	1	0.125
model_2_1	eval_cleft	84	-1	-1	11.8125
model_2_1	eval_cleft	84	-1	1	4.3125
model_2_1	eval_cleft	84	1	-1	-3.4375
model_2_1	eval_cleft	84	1	1	-0.625
model_2_1	eval_cleft	85	-1	-1	11.8125
model_2_1	eval_cleft	85	-1	1	4.3125
model_2_1	eval_cleft	85	1	-1	-4.6875
model_2_1	eval_cleft	85	1	1	0.3125
model_2_1	eval_cleft	86	-1	-1	11.8125
model_2_1	eval_cleft	86	-1	1	4.3125
model_2_1	eval_cleft	86	1	-1	-3.75
model_2_1	eval_cleft	86	1	1	0.125
model_2_1	eval_cleft	87	-1	-1	5.28125
model_2_1	eval_cleft	87	-1	1	0.28125
model_2_1	eval_cleft	87	1	-1	-3.4375
model_2_1	eval_cleft	87	1	1	-0.625
model_2_1	eval_cleft	88	-1	-1	5.28125
model_2_1	eval_cleft	88	-1	1	0.28125
model_2_1	eval_cleft	88	1	-1	-4.6875
model_2_1	eval_cleft	88	1	1	0.3125
model_2_1	eval_cleft	89	-1	-1	5.28125
model_2_1	eval_cleft	89	-1	1	0.28125
model_2_1	eval_cleft	89	1	-1	-3.75
model_2_1	eval_cleft	89	1	1	0.125
model_2_1	eval_cleft	90	-1	-1	5.921875
model_2_1	eval_cleft	90	-1	1	-2.25390625
model_2_1	eval_cleft	90	1	-1	-0.625
model_2_1	eval_cleft	90	1	1	-0.4375
model_2_1	eval_cleft	91	-1	-1	5.921875
model_2_1	eval_cleft	91	-1	1	-2.25390625
model_2_1	eval_cleft	91	1	-1	-3.1875
model_2_1	eval_cleft	91	1	1	1.0625
model_2_1	eval_cleft	92	-1	-1	5.921875
model_2_1	eval_cleft	92	-1	1	-2.25390625
model_2_1	eval_cleft	92	1	-1	-2.125
model_2_1	eval_cleft	92	1	1	-0.375
model_2_1	eval_cleft	93	-1	-1	12.890625
model_2_1	eval_cleft	93	-1	1	6.734375
model_2_1	eval_cleft	93	1	-1	-0.625
model_2_1	eval_cleft	93	1	1	-0.4375
model_2_1	eval_cleft	94	-1	-1	12.890625
model_2_1	eval_cleft	94	-1	1	6.734375
model_2_1	eval_cleft	94	1	-1	-3.1875
model_2_1	eval_cleft	94	1	1	1.0625
model_2_1	eval_cleft	95	-1	-1	12.890625
model_2_1	eval_cleft	95	-1	1	6.734375
model_2_1	eval_cleft	95	1	-1	-2.125
model_2_1	eval_cleft	95	1	1	-0.375
model_2_1	eval_cleft	96	-1	-1	5.5
model_2_1	eval_cleft	96	-1	1	0.90625
model_2_1	eval_cleft	96	1	-1	-0.625
model_2_1	eval_cleft	96	1	1	-0.4375
model_2_1	eval_cleft	97	-1	-1	5.5
model_2_1	eval_cleft	97	-1	1	0.90625
model_2_1	eval_cleft	97	1	-1	-3.1875
model_2_1	eval_cleft	97	1	1	1.0625
model_2_1	eval_cleft	98	-1	-1	5.5
model_2_1	eval_cleft	98	-1	1	0.90625
model_2_1	eval_cleft	98	1	-1	-2.125
model_2_1	eval_cleft	98	1	1	-0.375
model_2_1	eval_cleft	99	-1	-1	7.90625
model_2_1	eval_cleft	99	-1	1	-1.140625
model_2_1	eval_cleft	99	1	-1	-0.125
model_2_1	eval_cleft	99	1	1	-0.75
model_2_1	eval_cleft	100	-1	-1	7.90625
model_2_1	eval_cleft	100	-1	1	-1.140625
model_2_1	eval_cleft	100	1	-1	-2.25
model_2_1	eval_cleft	100	1	1	-1.125
model_2_1	eval_cleft	101	-1	-1	7.90625
model_2_1	eval_cleft	101	-1	1	-1.140625
model_2_1	eval_cleft	101	1	-1	-2.1875
model_2_1	eval_cleft	101	1	1	-1.1875
model_2_1	eval_cleft	102	-1	-1	12.125
model_2_1	eval_cleft	102	-1	1	4.53125
model_2_1	eval_cleft	102	1	-1	-0.125
model_2_1	eval_cleft	102	1	1	-0.75
model_2_1	eval_cleft	103	-1	-1	12.125
model_2_1	eval_cleft	103	-1	1	4.53125
model_2_1	eval_cleft	103	1	-1	-2.25
model_2_1	eval_cleft	103	1	1	-1.125
model_2_1	eval_cleft	104	-1	-1	12.125
model_2_1	eval_cleft	104	-1	1	4.53125
model_2_1	eval_cleft	104	1	-1	-2.1875
model_2_1	eval_cleft	104	1	1	-1.1875
model_2_1	eval_cleft	105	-1	-1	6.8125
model_2_1	eval_cleft	105	-1	1	1.34375
model_2_1	eval_cleft	105	1	-1	-0.125
model_2_1	eval_cleft	105	1	1	-0.75
model_2_1	eval_cleft	106	-1	-1	6.8125
model_2_1	eval_cleft	106	-1	1	1.34375
model_2_1	eval_cleft	106	1	-1	-2.25
